Date,Name,Comment
14/06/2021,Joel Freeborn,This item has been on the wishlist for two years and no response 😔
22/12/2020,Tyler Watson-Bell,This feature and customer accounts is a must for those using webflow ecommerce
04/12/2020,Joel,Really hoping that this is included soon as it's quite a common ecommerce requirement. For example we have products that are either pre-order or made to order alongside regular stocked items.
