Date,Name,Comment
11/05/2020,Mike Mack,I'm just adding this link here because this wishlist item seems to be answered.  It works great for me:https://forum.webflow.com/t/add-onclick-attribute-to-any-element-with-this-js-snippet/23730
08/10/2018,Noah Raskin,Way cool! 😁
08/10/2018,Webflow Team,Thanks for the suggestion. I have added this to our backlog.
