Date,Name,Comment
15/03/2023,Jack Ketcham,This is still happening today; please implement a fix!
03/01/2023,Alex Dixon,+1 A related thread: https://discourse.webflow.com/t/rotated-image-when-published-upright-in-editor/129531/33?page=2
24/03/2022,Jay Holliday,Alternative solution;
