Date,Name,Comment
30/10/2020,William Hoster,Need need need this still to accomplish this: https://forum.webflow.com/t/connecting-webflow-and-shopify-with-udesly-git-and-themekit/120913
09/08/2020,Valentino Figueroa,ditto
23/09/2018,Moe Motahari,yes please
