Date,Name,Comment
28/10/2022,Josh Bruce,I've used collection content for a client who offers tons of classes and the classes are added and changed in the CMS; they populate everwhere including in the Nav which I can't put on the 404 page because it's "dynamic content."
21/09/2018,Jonny Hill,Absolutely. Would love to display a random quote generated by a collection on my 404 page.
