Date,Name,Comment
02/12/2022,Martin Schwenzer,Code export is not working for clients without cache busting the assets like .css files.
03/09/2019,Jim Dabell,A content-based hash would be better as you don't have to keep track of version numbers.  It also eliminates the possibility of breaking things by reverting from backup then making further changes.
