Date,Name,Comment
30/12/2022,Akira Akira,I really wish this was possible!
18/01/2022,Scott Jeffers,Would be really nice.
27/10/2021,Andrés,Please this would be huge!
28/12/2020,Diego de Sousa,We need a workaround for this. I can do it with Tabs but no with Slider. It's important to share the url with someone.
19/10/2020,BJARNE x TAKATA,Yes need this badly
24/02/2020,Malthe Beck,Would truely be awesome
22/01/2018,Stagecast AB,This would be amazing:D
