Date,Name,Comment
14/10/2018,HYPE Studio,320px is perfectly viewable which I think is good enough at the moment. I think I will not modify a new layout for 320px screen.
30/07/2018,Webflow Team,The smallest breakpoint (mobile portrait) is already viewable on smartwatch dimensions.
07/06/2018,Matthew P Munger,https://developer.apple.com/videos/play/wwdc2018/239/
