Date,Name,Comment
24/03/2019,Kevin Löffler,With iOS 12 now supporting USDZ Files directly in the browser even previewing 3D Models in AR on a users iPhone it would be great to have a USDZ Element which you could simply drag and drop onto the canvas instead of working with a code embed. Additionally it would be super slick to be able to upload USDZ files directly in Webflow.
17/12/2018,Jacob Woliver,I'm with you on this I've been wanting this for a while. What are the work arounds that you have been using?
