Date,Name,Comment
12/09/2021,Ana Villarama,Strongly agree especially considering that the Style Manager tab has this exact feature. It would be so much faster to be able to click the outlined in your screenshot to get this pop up instead of manually looking through the Style Manager to get it.
09/05/2019,Matthew Sanderson,I found this tip which helps (though only at each page level):
