Date,Name,Comment
02/06/2022,Webflow Admin,Client Billing to be phased out via partnership with Bonsai
16/04/2022,Dick Schiferli,Hello all generating legal compliant invoices is now possible.
26/01/2018,Andrew Nelsen,I would love to see this as well! :)
12/12/2017,Eva Pettifor,Totally agree we are in Australia and the amount on the payment link doesn't state it's in $USD.
