Date,Name,Comment
11/12/2021,Covim John,But sometimes your sleeping area is too cold due to a cold night outside and you have difficulty finding the right balance between too hot and too https://tutuappx.com/ cold.
06/03/2018,Joshua Phillips,Agreed. It is so smart to create this functionality and I'm surprised it hasn't been done. I'd call it a "globals" collection - and it would be a set of content fields of which we could create several use scenarios - as you've said it would be great for address phone number but also maybe dates such as copyright year and even global images such as the logo.
19/10/2017,Dean Russell,or named items.. would be pretty helpful for templates as well btw
