Date,Name,Comment
13/01/2023,Anita T,Has there been any update on this? I know it may be more complex then it sounds but being able to do split payments/deposit is a really important feature for some businesses.
15/04/2022,Peter Vari,A partial/split payment plan would be a core feature of my business model. And I want to use Webflow because I'm a designer who appreciates the tools of the platform.
