Date,Name,Comment
27/02/2023,Human Digital,Export and import CSV for redirects would be great.  Please prioritise this :)
01/11/2022,Michael Wells,Here's a temporary script solution if you need this now-
28/09/2022,Michael Wells,Hacky and fragile but for now it works...
28/06/2022,Robert Smart,Yes please we need this asap!
