Date,Name,Comment
16/09/2022,Studio Folk Lore,Yes please!!! Such a great idea and lower fees I think.
04/07/2022,Bob Stolk,Yes please
23/05/2021,Endijs Runcis,Revolut business is offering something that other payment gateways doesnt do. It gives you an access to your money from the customers on the next day. Not like others where we have to wait for 8+ days.
