Date,Name,Comment
30/07/2020,Ben Rose,Please add it!!! Please!!!
22/04/2020,Felix GEOVIEW,Is it support RTL now?
17/10/2019,Gidon Kadosh,From comments I've seen so far it seems like this features should also apply to Grids. I've seen it reported multiple times as the biggest pain of flipping a page to RTL.
