Date,Name,Comment
23/06/2023,Paul Düsterhöft,Isnt this a bisic ecomerce feature?!?!? wtf...
07/07/2022,Gregory Falconi,I really need this on my page it's been two years since the last comment! I sell one off products and need them to disappear when quantity goes to 0.
24/05/2020,Casey DenBleyker,Yes! I'm working on a project for a client right now and they really wanted this functionality. Please add this! :)
29/04/2020,Eric Unger,Yes please!! I need this immediately!
