Date,Name,Comment
14/02/2023,Jone Devid,To insert special keys such as the arrow keys and Caps Lock and modifies ... To add more than one shortcut key select 'New shortcut key'. Click Here
20/09/2017,Cameron Roe,Now that I think about it.. A simpler command might be more useful: "CMD + I"
