Date,Name,Comment
06/08/2021,Mario P.,Hi Webflow
14/05/2021,Sarah Darr,This is a must for us to be able to stay long term on webflow.
29/10/2020,Big Moe,To the top top top of the wish list please!
28/01/2019,Michael Wells,Hey Kai- check out this wishlist item it does exactly what you want and much more such as solving the password-protected page problem. Would appreciate your vote!
