Date,Name,Comment
26/05/2023,Alex Dixon,Update: This feature has recently been implemented to Webflow but only for enterprise hosting 🙄This should be available for all paid hosting plans in my opinion. Requiring an enterprise plan seems a bit tight for such a small but useful feature.
03/01/2019,Alex Dixon,This would be a very handy feature.
06/06/2018,Andrew Nelsen,You can currently do this with Webflow Hosting:
