Date,Name,Comment
31/05/2023,Ross Newton,We have a site with 1000+ CMS items that use pagination and Google doesn't index a TON of stuff because of its Alternate page with proper canonical tag issue.
18/01/2020,Hamish Maclean,Webflow this is a really nasty error prone task you lump us with
