Date,Name,Comment
01/02/2022,Miguel van Bodegom,For Podcasts RSS should have at least 3 more items:
19/03/2021,Sergey Cherepanov,I also wanted to edit RSS for creating Turbo pages... I hope you will make work with RSS at a more detailed level
28/04/2020,Stephanie Bardwil,Rich text!!
12/03/2019,Florian Bittner,
12/02/2019,Zack Liscio,It's impossible to structure RSS for something powerful like a podcast in the CMS withotu this feature.
