Date,Name,Comment
16/02/2021,Wilhelm,Yes please!
04/05/2020,Thomas Hartwig,This is definetly crusial for german ecommerce. Germany is the biggest ecommerce marcet in Europe so more paymemt gateways are very important.
30/04/2020,Anne-Kathrein Wenski,Agreed that this is critical for German customers!
22/04/2020,AutumnLight .,Its so stupid that we cant pay from Germany like noone i know has a credit card i love this page extremly and it makes me sad that this might end it...
