Date,Name,Comment
15/08/2019,Chris Gardiner,In need of this now. Often the client wants to add/edit their own content or even have a copywriter do so. This would definitely reduce the workload on the designers/devs.
07/08/2019,Tobias Steffen,Yeah you are right.In this way the webdesigner can focus on design and not dealing with the copywriting stuff.
