Date,Name,Comment
17/10/2022,Daniel Loeber,This is a huge issue for freelancers and agencies with clients from the EU.
12/10/2021,Kaboom Digital,If I would have any votes left; this request would get them. TTT 's response would also get some ;)
05/07/2021,TTT,This is an excellent request. Many developers need to take privacy concerns more seriously for both business development and ethical reasons.
