Date,Name,Comment
07/04/2020,Erin Keeffe,+1 to this. Would be great to be able to set a value in a number field in a CMS entry and then be able to call that value in a collection. This would be very helpful for some complex layouts where elements need to be positioned based one image dimensions.
26/08/2019,Integral Oy,Sure we can do that with the embed code element but i like #NoCode :)
