Date,Name,Comment
11/02/2019,Cory Welch,I would also love to have a feature that allows you to view a product image in ZOOM very easily simply by hovering or clicking on the product image. This feature is important for a lot of product types (e.g. artwork clothing etc.).
21/11/2018,Webflow Team,You can already do this using Webflow Interactions.  Here is an interaction that a community member created that you can clone:
