Date,Name,Comment
16/04/2021,Elliott Glover,Thanks for the inforamtion keep sharing this thype of post
06/04/2021,Rahul Islam,Would love this but as a tempory bodge workaround could you layer a custom image on top of the video and use intereactions to hide the image once clicked?
