Date,Name,Comment
06/08/2022,1,As far as I know Tilda is an international website builder with users and team members spread around the world.
17/05/2022,Dennis Kanin,Totally support. This would be really helpful. Tilda has a source code export feature so it should be even easier than importing design from Figma.
