Date,Name,Comment
27/03/2023,Robin Waite,And also perks for agencies or businesses hosting multiple sites - I’d happily subscribe to $100-200/mth to get additional sites. $29/mth per site is starting to get on the expensive side for hosting multiple sites.
29/11/2022,Viggo Stenseth,Yes please!
