Date,Name,Comment
21/10/2022,J S,Almost four years in fact!
21/10/2022,J S,Is there any news of further development on this from almost three years later in October 2022?
18/09/2021,Gts Amsas,cool
10/01/2019,Webflow Team,This is already in our backlog. As you can see on our Ecommerce landing page we will be looking into integrating with POS (point-of-sale) systems in the future.
