Date,Name,Comment
12/08/2021,Riziki Nielsen,I agree. This should not be considered expected behaviour.
12/05/2021,Marc Tiedemann,Yes I can confirm this and also don't think that this could or should be considered "expected behaviour". I mean... c'mon when you look at it this way users/clients basically get punished for deleting all text by accident and then not being able to reenter new content!
