Date,Name,Comment
09/09/2021,Webflow Admin,Hi there! Thank you so much for submitting this Wishlist request! A current workaround which many customers are using is our custom code embed within Rich Text Elements.What you can do is create styles associated with a specific class for links then use the following code snippet for custom styled links.
