Date,Name,Comment
25/01/2021,Brandon Mosco,I believe this has already been updated.
04/11/2020,Khalid Fadil,Yes please this is a big limitation to everyone wants to use the new google analytics
28/10/2020,Nate Feder,Does Measurement ID work the same as Universal ID on the Webflow integration page?
