Date,Name,Comment
24/11/2022,Carlos Tocchetto,That would be perfect! I can't believe it is not implemented yet.
07/07/2022,Curtis McClain,So needed!!!! Would be unbelievably helpful!
14/06/2022,Carlos Tocchetto,this is a game changer
17/03/2020,Numina Productions,This is a great idea! I've been wanting this for a while! An "above the fold" line/indicator that can be adjusted just like the current breakpoint/device width indicator would be amazing.
