Date,Name,Comment
30/11/2021,Andres Gonzalez,YES! This was a roadblock I encountered while working with a video agency. Unfortunately there doesn't seem to be a good work around for this either.
19/02/2020,Brian Fenner,I tripled my votes because I'm a filmmaker and I really need flexibility to publish various videos from to different pages on my site.  I'm hitting design road blocks with Webflow right when designing a site such as www.stinkfilms.com; www.sandwichvideo.co
