Date,Name,Comment
07/10/2022,Beru Ayurveda,OMG  this is not possible with Webflow? WTF!
02/05/2022,Ruairi McNicholas,Would love to see this; I'm helping my wife to become a web designer for the Thai market (where she's from) and it would be much easier to get clients using Webflow if the site plan pricing matched the market.
